Year,Period,State,Data Item,Value
2015,OCT THRU DEC,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,OCT THRU DEC,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,000"
2015,OCT THRU DEC,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,OCT THRU DEC,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,100"
2015,OCT THRU DEC,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,OCT THRU DEC,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","25,000"
2015,OCT THRU DEC,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,OCT THRU DEC,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,900"
2015,OCT THRU DEC,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,OCT THRU DEC,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",940
2015,OCT THRU DEC,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,OCT THRU DEC,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",750
2015,OCT THRU DEC,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,OCT THRU DEC,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2015,OCT THRU DEC,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,OCT THRU DEC,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",610
2015,OCT THRU DEC,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,OCT THRU DEC,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2015,OCT THRU DEC,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2015,OCT THRU DEC,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2015,OCT THRU DEC,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
